country_id,year,v2x_polyarchy,v2x_libdem
17,1980,0.209,0.14
17,1981,0.209,0.131
17,1982,0.185,0.12
17,1983,0.185,0.124
17,1984,0.189,0.134
17,1985,0.189,0.138
17,1986,0.19,0.144
17,1987,0.188,0.151
17,1988,0.193,0.156
17,1989,0.377,0.29
17,1990,0.742,0.662
17,1991,0.864,0.782
17,1992,0.884,0.804
17,1993,0.884,0.809
17,1994,0.89,0.814
17,1995,0.888,0.813
17,1996,0.881,0.804
17,1997,0.869,0.793
17,1998,0.878,0.801
17,1999,0.878,0.804
17,2000,0.878,0.804
17,2001,0.878,0.804
17,2002,0.879,0.812
17,2003,0.879,0.812
17,2004,0.879,0.812
17,2005,0.881,0.814
17,2006,0.875,0.805
17,2007,0.873,0.804
17,2008,0.895,0.831
17,2009,0.895,0.831
17,2010,0.894,0.831
17,2011,0.894,0.833
17,2012,0.894,0.832
17,2013,0.891,0.827
17,2014,0.884,0.817
17,2015,0.875,0.779
17,2016,0.727,0.593
17,2017,0.697,0.544
17,2018,0.697,0.523
17,2019,0.681,0.508
17,2020,0.614,0.449
17,2021,0.584,0.419
17,2022,0.576,0.417
17,2023,0.59,0.452
17,2024,0.729,0.616
19,1945,0.109,0.079
19,1946,0.331,0.184
19,1947,0.378,0.255
19,1948,0.378,0.255
19,1949,0.382,0.257
19,1950,0.388,0.261
19,1951,0.379,0.257
19,1952,0.379,0.257
19,1953,0.38,0.257
19,1954,0.378,0.256
19,1955,0.388,0.266
19,1956,0.393,0.266
19,1957,0.394,0.266
19,1958,0.395,0.266
19,1959,0.397,0.267
19,1960,0.408,0.274
19,1961,0.407,0.273
19,1962,0.407,0.275
19,1963,0.403,0.274
19,1964,0.21,0.132
19,1965,0.147,0.067
19,1966,0.144,0.067
19,1967,0.181,0.074
19,1968,0.18,0.069
19,1969,0.173,0.067
19,1970,0.177,0.068
19,1971,0.174,0.068
19,1972,0.174,0.068
19,1973,0.174,0.068
19,1974,0.175,0.066
19,1975,0.185,0.068
19,1976,0.187,0.07
19,1977,0.188,0.07
19,1978,0.188,0.074
19,1979,0.205,0.09
19,1980,0.254,0.119
19,1981,0.254,0.119
19,1982,0.263,0.135
19,1983,0.284,0.146
19,1984,0.291,0.148
19,1985,0.396,0.229
19,1986,0.478,0.317
19,1987,0.569,0.377
19,1988,0.685,0.536
19,1989,0.728,0.584
19,1990,0.814,0.682
19,1991,0.829,0.699
19,1992,0.839,0.708
19,1993,0.842,0.705
19,1994,0.847,0.705
19,1995,0.848,0.712
19,1996,0.85,0.711
19,1997,0.85,0.711
19,1998,0.851,0.712
19,1999,0.854,0.714
19,2000,0.857,0.717
19,2001,0.857,0.717
19,2002,0.858,0.72
19,2003,0.856,0.724
19,2004,0.856,0.724
19,2005,0.873,0.78
19,2006,0.874,0.778
19,2007,0.869,0.773
19,2008,0.869,0.773
19,2009,0.869,0.773
19,2010,0.872,0.778
19,2011,0.876,0.786
19,2012,0.872,0.782
19,2013,0.876,0.786
19,2014,0.877,0.784
19,2015,0.863,0.772
19,2016,0.782,0.662
19,2017,0.778,0.647
19,2018,0.753,0.617
19,2019,0.698,0.543
19,2020,0.699,0.54
19,2021,0.688,0.532
19,2022,0.699,0.545
19,2023,0.789,0.698
19,2024,0.801,0.712
20,1945,0.56,0.47
20,1946,0.603,0.507
20,1947,0.607,0.512
20,1948,0.599,0.509
20,1949,0.58,0.496
20,1950,0.585,0.503
20,1951,0.611,0.52
20,1952,0.611,0.52
20,1953,0.612,0.521
20,1954,0.611,0.52
20,1955,0.609,0.509
20,1956,0.613,0.514
20,1957,0.614,0.515
20,1958,0.624,0.523
20,1959,0.623,0.523
20,1960,0.644,0.539
20,1961,0.659,0.552
20,1962,0.661,0.554
20,1963,0.675,0.564
20,1964,0.677,0.571
20,1965,0.677,0.575
20,1966,0.695,0.595
20,1967,0.704,0.601
20,1968,0.702,0.602
20,1969,0.696,0.612
20,1970,0.717,0.639
20,1971,0.726,0.649
20,1972,0.735,0.659
20,1973,0.755,0.685
20,1974,0.76,0.692
20,1975,0.784,0.717
20,1976,0.793,0.728
20,1977,0.828,0.761
20,1978,0.832,0.766
20,1979,0.833,0.768
20,1980,0.847,0.782
20,1981,0.858,0.789
20,1982,0.858,0.789
20,1983,0.859,0.794
20,1984,0.859,0.793
20,1985,0.859,0.787
20,1986,0.859,0.793
20,1987,0.859,0.794
20,1988,0.86,0.795
20,1989,0.861,0.797
20,1990,0.866,0.802
20,1991,0.865,0.8
20,1992,0.869,0.805
20,1993,0.868,0.806
20,1994,0.868,0.806
20,1995,0.868,0.803
20,1996,0.867,0.803
20,1997,0.866,0.803
20,1998,0.867,0.804
20,1999,0.87,0.81
20,2000,0.868,0.807
20,2001,0.821,0.761
20,2002,0.826,0.765
20,2003,0.859,0.795
20,2004,0.862,0.799
20,2005,0.861,0.801
20,2006,0.867,0.807
20,2007,0.897,0.841
20,2008,0.898,0.842
20,2009,0.902,0.85
20,2010,0.902,0.85
20,2011,0.9,0.848
20,2012,0.899,0.847
20,2013,0.902,0.85
20,2014,0.9,0.847
20,2015,0.9,0.848
20,2016,0.887,0.832
20,2017,0.827,0.745
20,2018,0.823,0.742
20,2019,0.812,0.735
20,2020,0.807,0.725
20,2021,0.821,0.752
20,2022,0.829,0.763
20,2023,0.843,0.771
20,2024,0.84,0.748
21,1945,0.118,0.074
21,1946,0.117,0.074
21,1947,0.117,0.074
21,1948,0.117,0.074
21,1949,0.118,0.074
21,1950,0.12,0.075
21,1951,0.12,0.075
21,1952,0.12,0.075
21,1953,0.121,0.075
21,1954,0.12,0.075
21,1955,0.12,0.075
21,1956,0.12,0.075
21,1957,0.121,0.075
21,1958,0.122,0.075
21,1959,0.121,0.075
21,1960,0.128,0.076
21,1961,0.129,0.076
21,1962,0.127,0.076
21,1963,0.127,0.076
21,1964,0.127,0.076
21,1965,0.127,0.076
21,1966,0.118,0.074
21,1967,0.118,0.075
21,1968,0.12,0.076
21,1969,0.128,0.079
21,1970,0.146,0.083
21,1971,0.146,0.083
21,1972,0.147,0.083
21,1973,0.151,0.086
21,1974,0.229,0.208
21,1975,0.309,0.233
21,1976,0.515,0.46
21,1977,0.743,0.68
21,1978,0.746,0.682
21,1979,0.752,0.688
21,1980,0.841,0.775
21,1981,0.846,0.78
21,1982,0.846,0.78
21,1983,0.859,0.801
21,1984,0.865,0.808
21,1985,0.865,0.808
21,1986,0.86,0.804
21,1987,0.866,0.81
21,1988,0.873,0.818
21,1989,0.873,0.818
21,1990,0.873,0.819
21,1991,0.863,0.808
21,1992,0.863,0.808
21,1993,0.863,0.808
21,1994,0.863,0.808
21,1995,0.865,0.81
21,1996,0.871,0.815
21,1997,0.871,0.815
21,1998,0.871,0.815
21,1999,0.87,0.815
21,2000,0.869,0.815
21,2001,0.877,0.823
21,2002,0.878,0.824
21,2003,0.877,0.823
21,2004,0.877,0.823
21,2005,0.89,0.836
21,2006,0.893,0.84
21,2007,0.893,0.84
21,2008,0.894,0.839
21,2009,0.895,0.84
21,2010,0.898,0.843
21,2011,0.888,0.832
21,2012,0.887,0.832
21,2013,0.887,0.831
21,2014,0.887,0.831
21,2015,0.887,0.831
21,2016,0.887,0.83
21,2017,0.899,0.847
21,2018,0.899,0.849
21,2019,0.885,0.821
21,2020,0.884,0.807
21,2021,0.887,0.811
21,2022,0.844,0.758
21,2023,0.851,0.757
21,2024,0.831,0.751
22,1945,0.168,0.06
22,1946,0.179,0.062
22,1947,0.179,0.062
22,1948,0.175,0.061
22,1949,0.11,0.053
22,1950,0.139,0.059
22,1951,0.185,0.068
22,1952,0.183,0.067
22,1953,0.183,0.067
22,1954,0.184,0.067
22,1955,0.178,0.066
22,1956,0.179,0.066
22,1957,0.179,0.066
22,1958,0.179,0.066
22,1959,0.179,0.066
22,1960,0.178,0.065
22,1961,0.117,0.051
22,1962,0.157,0.061
22,1963,0.188,0.067
22,1964,0.192,0.068
22,1965,0.193,0.068
22,1966,0.192,0.067
22,1967,0.193,0.067
22,1968,0.192,0.065
22,1969,0.192,0.065
22,1970,0.188,0.064
22,1971,0.187,0.064
22,1972,0.182,0.061
22,1973,0.173,0.055
22,1974,0.174,0.055
22,1975,0.174,0.055
22,1976,0.172,0.054
22,1977,0.173,0.055
22,1978,0.172,0.054
22,1979,0.158,0.052
22,1980,0.102,0.042
22,1981,0.104,0.042
22,1982,0.129,0.047
22,1983,0.139,0.048
22,1984,0.155,0.051
22,1985,0.19,0.069
22,1986,0.199,0.079
22,1987,0.199,0.079
22,1988,0.202,0.079
22,1989,0.207,0.081
22,1990,0.214,0.086
22,1991,0.223,0.088
22,1992,0.271,0.139
22,1993,0.375,0.205
22,1994,0.468,0.258
22,1995,0.48,0.272
22,1996,0.482,0.274
22,1997,0.489,0.278
22,1998,0.488,0.288
22,1999,0.508,0.297
22,2000,0.531,0.317
22,2001,0.54,0.328
22,2002,0.547,0.333
22,2003,0.544,0.337
22,2004,0.543,0.335
22,2005,0.541,0.336
22,2006,0.561,0.348
22,2007,0.566,0.35
22,2008,0.566,0.355
22,2009,0.597,0.399
22,2010,0.619,0.427
22,2011,0.619,0.427
22,2012,0.624,0.438
22,2013,0.622,0.439
22,2014,0.666,0.47
22,2015,0.661,0.465
22,2016,0.666,0.469
22,2017,0.671,0.469
22,2018,0.635,0.432
22,2019,0.594,0.393
22,2020,0.522,0.314
22,2021,0.409,0.163
22,2022,0.381,0.118
22,2023,0.38,0.109
22,2024,0.339,0.092
23,1945,0.041,0.127
23,1946,0.04,0.129
23,1947,0.038,0.162
23,1948,0.038,0.162
23,1949,0.038,0.162
23,1950,0.049,0.164
23,1951,0.051,0.165
23,1952,0.052,0.165
23,1953,0.052,0.165
23,1954,0.052,0.165
23,1955,0.129,0.182
23,1956,0.14,0.185
23,1957,0.14,0.185
23,1958,0.14,0.185
23,1959,0.14,0.185
23,1960,0.133,0.176
23,1961,0.133,0.176
23,1962,0.133,0.176
23,1963,0.133,0.171
23,1964,0.126,0.165
23,1965,0.117,0.161
23,1966,0.097,0.156
23,1967,0.082,0.141
23,1968,0.078,0.093
23,1969,0.078,0.093
23,1970,0.08,0.113
23,1971,0.079,0.112
23,1972,0.079,0.112
23,1973,0.079,0.112
23,1974,0.079,0.115
23,1975,0.079,0.115
23,1976,0.079,0.115
23,1977,0.079,0.115
23,1978,0.083,0.113
23,1979,0.117,0.118
23,1980,0.119,0.104
23,1981,0.117,0.124
23,1982,0.118,0.124
23,1983,0.118,0.124
23,1984,0.118,0.124
23,1985,0.118,0.124
23,1986,0.119,0.089
23,1987,0.119,0.09
23,1988,0.119,0.09
23,1989,0.119,0.09
23,1990,0.132,0.092
24,1971,0.171,0.106
24,1972,0.221,0.163
24,1973,0.362,0.19
24,1974,0.381,0.191
24,1975,0.212,0.126
24,1976,0.133,0.092
24,1977,0.176,0.102
24,1978,0.233,0.119
24,1979,0.367,0.178
24,1980,0.382,0.189
24,1981,0.374,0.186
24,1982,0.229,0.127
24,1983,0.183,0.107
24,1984,0.188,0.109
24,1985,0.189,0.109
24,1986,0.238,0.136
24,1987,0.328,0.169
24,1988,0.307,0.158
24,1989,0.301,0.157
24,1990,0.303,0.163
24,1991,0.49,0.261
24,1992,0.511,0.269
24,1993,0.511,0.271
24,1994,0.511,0.271
24,1995,0.511,0.271
24,1996,0.5,0.265
24,1997,0.511,0.268
24,1998,0.511,0.268
24,1999,0.511,0.268
24,2000,0.511,0.275
24,2001,0.504,0.268
24,2002,0.463,0.235
24,2003,0.474,0.239
24,2004,0.474,0.233
24,2005,0.474,0.233
24,2006,0.424,0.215
24,2007,0.205,0.103
24,2008,0.209,0.105
24,2009,0.418,0.196
24,2010,0.427,0.173
24,2011,0.416,0.169
24,2012,0.411,0.166
24,2013,0.377,0.146
24,2014,0.281,0.108
24,2015,0.271,0.109
24,2016,0.269,0.11
24,2017,0.264,0.107
24,2018,0.254,0.1
24,2019,0.251,0.095
24,2020,0.258,0.097
24,2021,0.254,0.092
24,2022,0.263,0.095
24,2023,0.253,0.096
24,2024,0.201,0.068
25,1945,0.11,0.065
25,1946,0.1,0.043
25,1947,0.16,0.072
25,1948,0.169,0.074
25,1949,0.166,0.073
25,1950,0.164,0.073
25,1951,0.119,0.064
25,1952,0.132,0.081
25,1953,0.216,0.098
25,1954,0.216,0.098
25,1955,0.217,0.097
25,1956,0.241,0.107
25,1957,0.263,0.114
25,1958,0.261,0.114
25,1959,0.26,0.114
25,1960,0.265,0.114
25,1961,0.267,0.114
25,1962,0.261,0.113
25,1963,0.257,0.111
25,1964,0.229,0.09
25,1965,0.123,0.041
25,1966,0.137,0.036
25,1967,0.184,0.048
25,1968,0.184,0.048
25,1969,0.168,0.043
25,1970,0.109,0.03
25,1971,0.098,0.018
25,1972,0.09,0.017
25,1973,0.09,0.017
25,1974,0.089,0.017
25,1975,0.088,0.017
25,1976,0.088,0.017
25,1977,0.088,0.017
25,1978,0.107,0.021
25,1979,0.14,0.04
25,1980,0.126,0.033
25,1981,0.1,0.023
25,1982,0.202,0.12
25,1983,0.321,0.203
25,1984,0.325,0.22
25,1985,0.463,0.324
25,1986,0.627,0.416
25,1987,0.636,0.42
25,1988,0.638,0.425
25,1989,0.646,0.427
25,1990,0.652,0.432
25,1991,0.692,0.463
25,1992,0.707,0.47
25,1993,0.712,0.475
25,1994,0.726,0.487
25,1995,0.737,0.496
25,1996,0.737,0.496
25,1997,0.739,0.52
25,1998,0.738,0.521
25,1999,0.744,0.527
25,2000,0.744,0.529
25,2001,0.744,0.528
25,2002,0.727,0.513
25,2003,0.722,0.521
25,2004,0.753,0.543
25,2005,0.748,0.534
25,2006,0.721,0.464
25,2007,0.719,0.462
25,2008,0.716,0.456
25,2009,0.712,0.437
25,2010,0.685,0.402
25,2011,0.681,0.4
25,2012,0.674,0.398
25,2013,0.661,0.4
25,2014,0.646,0.389
25,2015,0.617,0.372
25,2016,0.619,0.372
25,2017,0.615,0.366
25,2018,0.598,0.345
25,2019,0.481,0.254
25,2020,0.331,0.23
25,2021,0.614,0.366
25,2022,0.589,0.343
25,2023,0.584,0.345
25,2024,0.576,0.314
26,1945,0.151,0.087
26,1946,0.138,0.074
26,1947,0.167,0.093
26,1948,0.164,0.092
26,1949,0.164,0.092
26,1950,0.096,0.052
26,1951,0.216,0.103
26,1952,0.216,0.103
26,1953,0.216,0.103
26,1954,0.216,0.103
26,1955,0.214,0.102
26,1956,0.179,0.055
26,1957,0.127,0.031
26,1958,0.148,0.029
26,1959,0.148,0.029
26,1960,0.148,0.029
26,1961,0.146,0.029
26,1962,0.145,0.029
26,1963,0.145,0.029
26,1964,0.144,0.029
26,1965,0.144,0.029
26,1966,0.144,0.029
26,1967,0.144,0.029
26,1968,0.144,0.029
26,1969,0.144,0.029
26,1970,0.144,0.029
26,1971,0.148,0.032
26,1972,0.15,0.033
26,1973,0.15,0.033
26,1974,0.15,0.033
26,1975,0.15,0.033
26,1976,0.15,0.033
26,1977,0.15,0.033
26,1978,0.15,0.033
26,1979,0.151,0.033
26,1980,0.148,0.033
26,1981,0.149,0.032
26,1982,0.149,0.033
26,1983,0.114,0.021
26,1984,0.146,0.031
26,1985,0.151,0.033
26,1986,0.117,0.026
26,1987,0.19,0.068
26,1988,0.257,0.094
26,1989,0.202,0.068
26,1990,0.197,0.073
26,1991,0.324,0.159
26,1992,0.175,0.075
26,1993,0.203,0.081
26,1994,0.227,0.098
26,1995,0.346,0.229
26,1996,0.42,0.265
26,1997,0.437,0.276
26,1998,0.439,0.277
26,1999,0.439,0.269
26,2000,0.432,0.268
26,2001,0.411,0.258
26,2002,0.409,0.254
26,2003,0.406,0.248
26,2004,0.243,0.1
26,2005,0.237,0.086
26,2006,0.368,0.196
26,2007,0.446,0.285
26,2008,0.447,0.283
26,2009,0.441,0.278
26,2010,0.434,0.257
26,2011,0.418,0.249
26,2012,0.427,0.254
26,2013,0.424,0.246
26,2014,0.424,0.246
26,2015,0.403,0.226
26,2016,0.394,0.237
26,2017,0.404,0.235
26,2018,0.411,0.24
26,2019,0.403,0.231
26,2020,0.371,0.216
26,2021,0.302,0.189
26,2022,0.213,0.143
26,2023,0.211,0.068
26,2024,0.218,0.079
27,1945,0.152,0.07
27,1946,0.152,0.07
27,1947,0.155,0.071
27,1948,0.161,0.073
27,1949,0.187,0.079
27,1950,0.246,0.12
27,1951,0.246,0.12
27,1952,0.246,0.12
27,1953,0.246,0.12
27,1954,0.242,0.129
27,1955,0.137,0.081
27,1956,0.17,0.088
27,1957,0.191,0.086
27,1958,0.178,0.089
27,1959,0.178,0.087
27,1960,0.18,0.089
27,1961,0.18,0.088
27,1962,0.18,0.088
27,1963,0.176,0.078
27,1964,0.137,0.058
27,1965,0.149,0.058
27,1966,0.14,0.056
27,1967,0.14,0.056
27,1968,0.14,0.055
27,1969,0.14,0.055
27,1970,0.141,0.054
27,1971,0.244,0.095
27,1972,0.252,0.108
27,1973,0.141,0.062
27,1974,0.141,0.062
27,1975,0.141,0.062
27,1976,0.141,0.063
27,1977,0.139,0.063
27,1978,0.138,0.056
27,1979,0.14,0.055
27,1980,0.175,0.075
27,1981,0.188,0.095
27,1982,0.371,0.171
27,1983,0.398,0.187
27,1984,0.398,0.187
27,1985,0.403,0.19
27,1986,0.4,0.194
27,1987,0.404,0.194
27,1988,0.404,0.197
27,1989,0.407,0.2
27,1990,0.482,0.258
27,1991,0.491,0.264
27,1992,0.491,0.265
27,1993,0.491,0.26
27,1994,0.529,0.285
27,1995,0.542,0.295
27,1996,0.548,0.299
27,1997,0.548,0.3
27,1998,0.553,0.302
27,1999,0.554,0.312
27,2000,0.554,0.324
27,2001,0.554,0.326
27,2002,0.557,0.327
27,2003,0.567,0.334
27,2004,0.567,0.334
27,2005,0.562,0.33
27,2006,0.521,0.316
27,2007,0.524,0.315
27,2008,0.52,0.319
27,2009,0.441,0.278
27,2010,0.402,0.235
27,2011,0.415,0.245
27,2012,0.416,0.239
27,2013,0.411,0.253
27,2014,0.428,0.267
27,2015,0.422,0.242
27,2016,0.423,0.252
27,2017,0.412,0.241
27,2018,0.362,0.232
27,2019,0.368,0.231
27,2020,0.372,0.232
27,2021,0.39,0.243
27,2022,0.534,0.381
27,2023,0.538,0.392
27,2024,0.541,0.382
28,1945,0.043,0.036
28,1946,0.058,0.037
28,1947,0.109,0.09
28,1948,0.106,0.091
28,1949,0.109,0.091
28,1950,0.109,0.091
28,1951,0.109,0.091
28,1952,0.111,0.092
28,1953,0.11,0.092
28,1954,0.11,0.092
28,1955,0.11,0.092
28,1956,0.111,0.092
28,1957,0.161,0.102
28,1958,0.162,0.084
28,1959,0.166,0.094
28,1960,0.216,0.162
28,1961,0.25,0.167
28,1962,0.25,0.171
28,1963,0.25,0.169
28,1964,0.237,0.167
28,1965,0.227,0.164
28,1966,0.227,0.164
28,1967,0.229,0.165
28,1968,0.2,0.155
28,1969,0.105,0.098
28,1970,0.103,0.097
28,1971,0.103,0.097
28,1972,0.103,0.097
28,1973,0.103,0.097
28,1974,0.103,0.096
28,1975,0.105,0.098
28,1976,0.105,0.098
28,1977,0.105,0.097
28,1978,0.105,0.097
28,1979,0.149,0.112
28,1980,0.19,0.125
28,1981,0.19,0.125
28,1982,0.19,0.125
28,1983,0.189,0.124
28,1984,0.189,0.124
28,1985,0.19,0.125
28,1986,0.19,0.124
28,1987,0.192,0.125
28,1988,0.197,0.127
28,1989,0.196,0.127
28,1990,0.201,0.144
28,1991,0.208,0.154
28,1992,0.468,0.343
28,1993,0.586,0.422
28,1994,0.586,0.422
28,1995,0.586,0.423
28,1996,0.586,0.423
28,1997,0.548,0.395
28,1998,0.521,0.374
28,1999,0.521,0.374
28,2000,0.521,0.376
28,2001,0.521,0.376
28,2002,0.599,0.405
28,2003,0.625,0.421
28,2004,0.625,0.421
28,2005,0.625,0.421
28,2006,0.625,0.421
28,2007,0.611,0.412
28,2008,0.601,0.408
28,2009,0.603,0.408
28,2010,0.602,0.405
28,2011,0.604,0.405
28,2012,0.353,0.233
28,2013,0.326,0.195
28,2014,0.539,0.326
28,2015,0.542,0.35
28,2016,0.542,0.35
28,2017,0.532,0.326
28,2018,0.512,0.305
28,2019,0.51,0.318
28,2020,0.431,0.268
28,2021,0.244,0.157
28,2022,0.232,0.149
28,2023,0.231,0.149
28,2024,0.199,0.147
29,1947,0.179,0.158
29,1948,0.179,0.167
29,1949,0.194,0.168
29,1950,0.199,0.167
29,1951,0.199,0.166
29,1952,0.199,0.163
29,1953,0.183,0.162
29,1954,0.181,0.157
29,1955,0.181,0.158
29,1956,0.19,0.154
29,1957,0.196,0.156
29,1958,0.159,0.111
29,1959,0.128,0.082
29,1960,0.128,0.082
29,1961,0.128,0.081
29,1962,0.134,0.103
29,1963,0.138,0.122
29,1964,0.138,0.127
29,1965,0.138,0.127
29,1966,0.142,0.131
29,1967,0.139,0.129
29,1968,0.14,0.129
29,1969,0.141,0.089
29,1970,0.193,0.095
29,1971,0.154,0.073
29,1972,0.167,0.113
29,1973,0.192,0.133
29,1974,0.231,0.145
29,1975,0.227,0.142
29,1976,0.231,0.144
29,1977,0.217,0.112
29,1978,0.114,0.068
29,1979,0.106,0.062
29,1980,0.108,0.058
29,1981,0.108,0.058
29,1982,0.111,0.058
29,1983,0.111,0.058
29,1984,0.111,0.058
29,1985,0.157,0.102
29,1986,0.17,0.114
29,1987,0.17,0.115
29,1988,0.212,0.126
29,1989,0.369,0.202
29,1990,0.373,0.2
29,1991,0.369,0.198
29,1992,0.369,0.198
29,1993,0.37,0.206
29,1994,0.376,0.208
29,1995,0.376,0.208
29,1996,0.376,0.208
29,1997,0.388,0.2
29,1998,0.388,0.201
29,1999,0.338,0.17
29,2000,0.203,0.094
29,2001,0.202,0.091
29,2002,0.243,0.132
29,2003,0.357,0.191
29,2004,0.357,0.198
29,2005,0.358,0.195
29,2006,0.355,0.19
29,2007,0.35,0.189
29,2008,0.417,0.228
29,2009,0.441,0.26
29,2010,0.466,0.289
29,2011,0.466,0.288
29,2012,0.462,0.284
29,2013,0.467,0.287
29,2014,0.467,0.286
29,2015,0.439,0.267
29,2016,0.428,0.259
29,2017,0.418,0.257
29,2018,0.395,0.254
29,2019,0.367,0.236
29,2020,0.376,0.255
29,2021,0.393,0.248
29,2022,0.383,0.234
29,2023,0.335,0.211
29,2024,0.313,0.199
30,1945,0.304,0.209
30,1946,0.299,0.249
30,1947,0.307,0.253
30,1948,0.176,0.12
30,1949,0.087,0.031
30,1950,0.12,0.042
30,1951,0.161,0.055
30,1952,0.161,0.055
30,1953,0.161,0.054
30,1954,0.161,0.054
30,1955,0.161,0.054
30,1956,0.265,0.126
30,1957,0.353,0.252
30,1958,0.353,0.257
30,1959,0.353,0.257
30,1960,0.354,0.257
30,1961,0.362,0.255
30,1962,0.278,0.14
30,1963,0.292,0.183
30,1964,0.415,0.338
30,1965,0.415,0.34
30,1966,0.415,0.34
30,1967,0.412,0.338
30,1968,0.265,0.168
30,1969,0.089,0.037
30,1970,0.097,0.037
30,1971,0.097,0.037
30,1972,0.097,0.037
30,1973,0.094,0.037
30,1974,0.092,0.036
30,1975,0.092,0.038
30,1976,0.101,0.04
30,1977,0.101,0.04
30,1978,0.197,0.059
30,1979,0.179,0.055
30,1980,0.442,0.186
30,1981,0.672,0.461
30,1982,0.671,0.455
30,1983,0.671,0.458
30,1984,0.671,0.458
30,1985,0.662,0.436
30,1986,0.665,0.427
30,1987,0.665,0.428
30,1988,0.665,0.428
30,1989,0.665,0.428
30,1990,0.618,0.396
30,1991,0.604,0.395
30,1992,0.25,0.114
30,1993,0.255,0.095
30,1994,0.251,0.093
30,1995,0.288,0.106
30,1996,0.365,0.128
30,1997,0.365,0.126
30,1998,0.353,0.121
30,1999,0.353,0.121
30,2000,0.418,0.189
30,2001,0.728,0.568
30,2002,0.797,0.649
30,2003,0.797,0.654
30,2004,0.795,0.653
30,2005,0.795,0.66
30,2006,0.793,0.653
30,2007,0.801,0.65
30,2008,0.805,0.652
30,2009,0.799,0.647
30,2010,0.806,0.654
30,2011,0.811,0.666
30,2012,0.823,0.694
30,2013,0.82,0.684
30,2014,0.82,0.686
30,2015,0.816,0.688
30,2016,0.781,0.665
30,2017,0.788,0.677
30,2018,0.807,0.699
30,2019,0.802,0.696
30,2020,0.819,0.709
30,2021,0.77,0.661
30,2022,0.745,0.634
30,2023,0.712,0.585
30,2024,0.634,0.493
31,1945,0.1,0.058
31,1946,0.233,0.113
31,1947,0.233,0.114
31,1948,0.239,0.115
31,1949,0.239,0.115
31,1950,0.245,0.116
31,1951,0.245,0.116
31,1952,0.244,0.116
31,1953,0.237,0.115
31,1954,0.237,0.115
31,1955,0.237,0.115
31,1956,0.237,0.115
31,1957,0.245,0.118
31,1958,0.246,0.118
31,1959,0.246,0.124
31,1960,0.311,0.247
31,1961,0.394,0.287
31,1962,0.394,0.291
31,1963,0.388,0.292
31,1964,0.327,0.261
31,1965,0.327,0.261
31,1966,0.325,0.261
31,1967,0.325,0.261
31,1968,0.348,0.272
31,1969,0.366,0.279
31,1970,0.377,0.289
31,1971,0.377,0.29
31,1972,0.381,0.293
31,1973,0.369,0.286
31,1974,0.364,0.285
31,1975,0.364,0.285
31,1976,0.373,0.292
31,1977,0.373,0.292
31,1978,0.395,0.302
31,1979,0.399,0.304
31,1980,0.414,0.315
31,1981,0.447,0.339
31,1982,0.466,0.351
31,1983,0.49,0.368
31,1984,0.494,0.369
31,1985,0.494,0.369
31,1986,0.494,0.369
31,1987,0.494,0.369
31,1988,0.492,0.369
31,1989,0.492,0.369
31,1990,0.511,0.385
31,1991,0.523,0.393
31,1992,0.537,0.403
31,1993,0.613,0.452
31,1994,0.629,0.465
31,1995,0.637,0.472
31,1996,0.642,0.473
31,1997,0.642,0.475
31,1998,0.641,0.477
31,1999,0.641,0.479
31,2000,0.676,0.513
31,2001,0.604,0.437
31,2002,0.688,0.531
31,2003,0.688,0.531
31,2004,0.688,0.531
31,2005,0.688,0.531
31,2006,0.688,0.531
31,2007,0.674,0.52
31,2008,0.669,0.516
31,2009,0.669,0.515
31,2010,0.683,0.529
31,2011,0.683,0.529
31,2012,0.692,0.535
31,2013,0.725,0.58
31,2014,0.729,0.584
31,2015,0.729,0.588
31,2016,0.728,0.579
31,2017,0.701,0.555
31,2018,0.694,0.542
31,2019,0.7,0.544
31,2020,0.742,0.574
31,2021,0.724,0.564
31,2022,0.695,0.539
31,2023,0.626,0.466
31,2024,0.617,0.462
32,2011,0.196,0.101
32,2012,0.196,0.101
32,2013,0.172,0.074
32,2014,0.164,0.067
32,2015,0.167,0.066
32,2016,0.16,0.053
32,2017,0.158,0.059
32,2018,0.153,0.051
32,2019,0.16,0.064
32,2020,0.169,0.069
32,2021,0.133,0.058
32,2022,0.127,0.063
32,2023,0.159,0.072
32,2024,0.161,0.072
33,1945,0.058,0.043
33,1946,0.058,0.043
33,1947,0.058,0.044
33,1948,0.061,0.045
33,1949,0.106,0.06
33,1950,0.107,0.06
33,1951,0.107,0.06
33,1952,0.107,0.06
33,1953,0.167,0.09
33,1954,0.228,0.105
33,1955,0.242,0.108
33,1956,0.291,0.143
33,1957,0.29,0.146
33,1958,0.259,0.149
33,1959,0.078,0.051
33,1960,0.073,0.049
33,1961,0.073,0.049
33,1962,0.073,0.049
33,1963,0.072,0.049
33,1964,0.105,0.068
33,1965,0.208,0.105
33,1966,0.204,0.104
33,1967,0.204,0.104
33,1968,0.227,0.11
33,1969,0.099,0.056
33,1970,0.101,0.052
33,1971,0.11,0.053
33,1972,0.145,0.059
33,1973,0.146,0.059
33,1974,0.152,0.07
33,1975,0.162,0.081
33,1976,0.162,0.081
33,1977,0.161,0.08
33,1978,0.177,0.083
33,1979,0.182,0.085
33,1980,0.173,0.08
33,1981,0.186,0.085
33,1982,0.165,0.077
